Ts (degC),I (a.u.),P (W),q (slm)
3.279999999999999716e+01,3.581002396804573014e+06,0.000000000000000000e+00,0.000000000000000000e+00
3.253000000000000114e+01,3.590361706381582189e+06,0.000000000000000000e+00,0.000000000000000000e+00
3.217000000000000171e+01,3.571124596973715350e+06,0.000000000000000000e+00,0.000000000000000000e+00
3.198999999999999844e+01,3.628690811983142048e+06,0.000000000000000000e+00,0.000000000000000000e+00
3.157000000000000028e+01,3.625354809473746922e+06,0.000000000000000000e+00,0.000000000000000000e+00
3.139000000000000057e+01,3.585896826541424729e+06,0.000000000000000000e+00,0.000000000000000000e+00
3.123000000000000043e+01,3.580245787838284392e+06,0.000000000000000000e+00,0.000000000000000000e+00
3.101999999999999957e+01,3.636963250686039682e+06,0.000000000000000000e+00,0.000000000000000000e+00
3.076999999999999957e+01,3.573092125206833240e+06,0.000000000000000000e+00,0.000000000000000000e+00
3.069999999999999929e+01,3.578058002875999548e+06,0.000000000000000000e+00,0.000000000000000000e+00
3.058999999999999986e+01,3.574892859473721124e+06,0.000000000000000000e+00,0.000000000000000000e+00
3.071999999999999886e+01,3.596820106719986070e+06,0.000000000000000000e+00,0.000000000000000000e+00
3.060000000000000142e+01,3.602092964125998784e+06,0.000000000000000000e+00,0.000000000000000000e+00
3.048999999999999844e+01,3.560634562274454627e+06,0.000000000000000000e+00,0.000000000000000000e+00
3.044999999999999929e+01,3.553778147678553592e+06,0.000000000000000000e+00,0.000000000000000000e+00
3.051999999999999957e+01,3.585854573712350335e+06,0.000000000000000000e+00,0.000000000000000000e+00
3.064000000000000057e+01,3.570701575939839240e+06,0.000000000000000000e+00,0.000000000000000000e+00
3.058999999999999986e+01,3.588520074332658667e+06,0.000000000000000000e+00,0.000000000000000000e+00
3.071999999999999886e+01,3.581509923496295232e+06,0.000000000000000000e+00,0.000000000000000000e+00
3.071000000000000085e+01,3.559060120855232235e+06,0.000000000000000000e+00,0.000000000000000000e+00
3.080999999999999872e+01,3.571030852359038778e+06,0.000000000000000000e+00,0.000000000000000000e+00
3.087999999999999901e+01,3.578420046795156319e+06,0.000000000000000000e+00,0.000000000000000000e+00
3.125000000000000000e+01,3.546534928759428672e+06,0.000000000000000000e+00,0.000000000000000000e+00
3.144000000000000128e+01,3.601000426691737957e+06,0.000000000000000000e+00,0.000000000000000000e+00
3.144000000000000128e+01,3.573332707640932407e+06,0.000000000000000000e+00,0.000000000000000000e+00
3.148000000000000043e+01,3.599988452960589901e+06,0.000000000000000000e+00,0.000000000000000000e+00
3.150000000000000000e+01,3.569546090413474943e+06,0.000000000000000000e+00,0.000000000000000000e+00
3.142999999999999972e+01,3.591997371287602000e+06,0.000000000000000000e+00,0.000000000000000000e+00
3.146000000000000085e+01,3.566784258270626888e+06,0.000000000000000000e+00,0.000000000000000000e+00
3.144999999999999929e+01,3.592212454201168381e+06,0.000000000000000000e+00,0.000000000000000000e+00
