Ts (degC),I (a.u.),P (W),q (slm)
3.885999999999999943e+01,5.865166924342078855e+05,4.000000000000000000e+00,1.000000000000000000e+00
4.225000000000000000e+01,5.966970373026311863e+05,4.000000000000000000e+00,1.000000000000000000e+00
4.413000000000000256e+01,5.505342818515051622e+05,4.000000000000000000e+00,1.000000000000000000e+00
4.604999999999999716e+01,5.930467870770668378e+05,4.000000000000000000e+00,1.000000000000000000e+00
4.821999999999999886e+01,7.719972493702976499e+05,4.000000000000000000e+00,1.000000000000000000e+00
5.075999999999999801e+01,6.850937742293220945e+05,4.000000000000000000e+00,1.000000000000000000e+00
5.278000000000000114e+01,6.164934115601504454e+05,4.000000000000000000e+00,1.000000000000000000e+00
5.471000000000000085e+01,5.814095203195492504e+05,4.000000000000000000e+00,1.000000000000000000e+00
5.607000000000000028e+01,5.983679334304517834e+05,4.000000000000000000e+00,1.000000000000000000e+00
5.771000000000000085e+01,5.949854897650383646e+05,4.000000000000000000e+00,1.000000000000000000e+00
